nofinessej;nofinesset;libde_equipement;libta_equipement;lib_categorie_etablissement;coordyet;coordxet;raison_sociale;raison_sociale_longue;capinstot;commune;departement;libdepartement;client;longitude;latitude;groupe;groupe_equipement;code_insee
750015968;300002458;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6304204.1;809443.9;SERVICE ACCUEIL ET ORIENTATION ADEJO;SERVICE ACCUEIL ET ORIENTATION ADEJO;38;189;30;GARD;Adultes en Difficulté d'Insertion Sociale (SAI);4.3605023135969905;43.828363259761446;Centres d'accueil;Hébergement;30189
750721334;300011574;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6304657.2;809083.2;CHU - CROIX ROUGE FRANCAISE DU GARD;CENTRE DHEBERGEMENT D'URGENCE- CROIX ROUGE FRANCAISE DU GARD;11;189;30;GARD;Femmes Seules en Difficulté;4.356116042032493;43.8324959357713;Centres d'accueil;Hébergement;30189
750721334;300011574;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6304657.2;809083.2;CHU - CROIX ROUGE FRANCAISE DU GARD;CENTRE DHEBERGEMENT D'URGENCE- CROIX ROUGE FRANCAISE DU GARD;46;189;30;GARD;Tous publics en difficulté;4.356116042032493;43.8324959357713;Centres d'accueil;Hébergement;30189
300786845;300012713;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6306300.7;809953.0;CENTRE STAB. ET URGENCE ESPELIDO;CENTRE DE STABILISATION ET D'URGENCE L'ESPELIDO;15;189;30;GARD;Hommes seuls en difficulté;4.367280948004079;43.847148698929495;Centres d'accueil;Hébergement;30189
300786845;300012713;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6306300.7;809953.0;CENTRE STAB. ET URGENCE ESPELIDO;CENTRE DE STABILISATION ET D'URGENCE L'ESPELIDO;57;189;30;GARD;Tous publics en difficulté;4.367280948004079;43.847148698929495;Centres d'accueil;Hébergement;30189
300786845;300012713;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6306300.7;809953.0;CENTRE STAB. ET URGENCE ESPELIDO;CENTRE DE STABILISATION ET D'URGENCE L'ESPELIDO;15;189;30;GARD;Hommes seuls en difficulté;4.367280948004079;43.847148698929495;Centres d'accueil;Hébergement;30189
300786845;300012713;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6306300.7;809953.0;CENTRE STAB. ET URGENCE ESPELIDO;CENTRE DE STABILISATION ET D'URGENCE L'ESPELIDO;15;189;30;GARD;Hommes seuls en difficulté;4.367280948004079;43.847148698929495;Centres d'accueil;Hébergement;30189
300786845;300012713;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6306300.7;809953.0;CENTRE STAB. ET URGENCE ESPELIDO;CENTRE DE STABILISATION ET D'URGENCE L'ESPELIDO;12;189;30;GARD;Hommes seuls en difficulté;4.367280948004079;43.847148698929495;Centres d'accueil;Hébergement;30189
300786845;300012713;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6306300.7;809953.0;CENTRE STAB. ET URGENCE ESPELIDO;CENTRE DE STABILISATION ET D'URGENCE L'ESPELIDO;5;189;30;GARD;Femmes Seules en Difficulté;4.367280948004079;43.847148698929495;Centres d'accueil;Hébergement;30189
300000981;300012721;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6336790.3;786811.7;AUTRE CENTRE D'ACCUEIL LA CLEDE;AUTRE CENTRE D'ACCUEIL LA CLEDE;19;007;30;GARD;Adultes en Difficulté d'Insertion Sociale (SAI);4.084764703141778;44.12475077312596;Centres d'accueil;Hébergement;30007
300000981;300012721;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6336790.3;786811.7;AUTRE CENTRE D'ACCUEIL LA CLEDE;AUTRE CENTRE D'ACCUEIL LA CLEDE;1;007;30;GARD;Hommes seuls en difficulté;4.084764703141778;44.12475077312596;Centres d'accueil;Hébergement;30007
300000981;300012721;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6336790.3;786811.7;AUTRE CENTRE D'ACCUEIL LA CLEDE;AUTRE CENTRE D'ACCUEIL LA CLEDE;17;007;30;GARD;Adultes en Difficulté d'Insertion Sociale (SAI);4.084764703141778;44.12475077312596;Centres d'accueil;Hébergement;30007
300000981;300012721;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6336790.3;786811.7;AUTRE CENTRE D'ACCUEIL LA CLEDE;AUTRE CENTRE D'ACCUEIL LA CLEDE;6;007;30;GARD;Femmes Victimes de Violence;4.084764703141778;44.12475077312596;Centres d'accueil;Hébergement;30007
300012739;300012747;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6324266.7;784210.3;AUTRE CENTRE D'ACCUEIL LA FERME CLARIS;AUTRE CENTRE D'ACCUEIL LA FERME CLARIS;6;147;30;GARD;Familles en difficulté et/ou femmes isolées;4.050181381576581;44.01236199525348;Centres d'accueil;Hébergement;30147
300012739;300012747;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6324266.7;784210.3;AUTRE CENTRE D'ACCUEIL LA FERME CLARIS;AUTRE CENTRE D'ACCUEIL LA FERME CLARIS;2;147;30;GARD;Familles en difficulté et/ou femmes isolées;4.050181381576581;44.01236199525348;Centres d'accueil;Hébergement;30147
300008778;300012754;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6321671.2;748915.4;AUTRE CENTRE D'ACCUEIL INTER AIDE;AUTRE CENTRE D'ACCUEIL VIGAN INTER AIDE;6;350;30;GARD;Tous publics en difficulté;3.6097947528068928;43.992342740111845;Centres d'accueil;Hébergement;30350
300008778;300012754;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6321671.2;748915.4;AUTRE CENTRE D'ACCUEIL INTER AIDE;AUTRE CENTRE D'ACCUEIL VIGAN INTER AIDE;18;350;30;GARD;Tous publics en difficulté;3.6097947528068928;43.992342740111845;Centres d'accueil;Hébergement;30350
300013034;300013059;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6341676.2;829664.1;RIPOSTE;RESEAU INTERPRO PREVENTION ORGA DES SOINS AUX TOXICOMANES;8;028;30;GARD;Femmes Victimes de Violence;4.621359253069627;44.16211185325063;Centres d'accueil;Hébergement;30028
300013034;300013059;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6341676.2;829664.1;RIPOSTE;RESEAU INTERPRO PREVENTION ORGA DES SOINS AUX TOXICOMANES;21;028;30;GARD;Adultes en Difficulté d'Insertion Sociale (SAI);4.621359253069627;44.16211185325063;Centres d'accueil;Hébergement;30028
750721334;300013075;Veille sociale;Equipe mobile de rue;Autre Centre d'Accueil;6336505.1;785799.9;CHU -CROIX ROUGE FRANCAISE DU GARD;CENTRE DHEBERGEMENT D'URGENCE -CROIX ROUGE FRANCAISE DU GARD;;007;30;GARD;Tous publics en difficulté;4.072074830916208;44.122308432929586;Centres d'accueil;Social;30007
750721334;300013075;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6336505.1;785799.9;CHU -CROIX ROUGE FRANCAISE DU GARD;CENTRE DHEBERGEMENT D'URGENCE -CROIX ROUGE FRANCAISE DU GARD;52;007;30;GARD;Tous publics en difficulté;4.072074830916208;44.122308432929586;Centres d'accueil;Hébergement;30007
750721334;300013075;Veille sociale;Permanence téléphonique;Autre Centre d'Accueil;6336505.1;785799.9;CHU -CROIX ROUGE FRANCAISE DU GARD;CENTRE DHEBERGEMENT D'URGENCE -CROIX ROUGE FRANCAISE DU GARD;;007;30;GARD;Tous publics en difficulté;4.072074830916208;44.122308432929586;Centres d'accueil;Social;30007
750721334;300013075;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6336505.1;785799.9;CHU -CROIX ROUGE FRANCAISE DU GARD;CENTRE DHEBERGEMENT D'URGENCE -CROIX ROUGE FRANCAISE DU GARD;12;007;30;GARD;Femmes Victimes de Violence;4.072074830916208;44.122308432929586;Centres d'accueil;Hébergement;30007
750721334;300013075;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6336505.1;785799.9;CHU -CROIX ROUGE FRANCAISE DU GARD;CENTRE DHEBERGEMENT D'URGENCE -CROIX ROUGE FRANCAISE DU GARD;14;007;30;GARD;Personnes sans Domicile;4.072074830916208;44.122308432929586;Centres d'accueil;Hébergement;30007
300000981;300013091;Veille sociale;Accueil de Jour;Autre Centre d'Accueil;6336197.2;786363.0;ASS SERVICE ACCUEIL DE JOUR DES EXCLUS;ASSOCIATION SERVICE D'ACCUEIL DE JOUR DES EXCLUS;;007;30;GARD;Personnes sans Domicile;4.079057354827306;44.11946839945679;Centres d'accueil;Social;30007
300012762;300013224;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6346641.5;782484.0;SERVICE D'ENTRAIDE PROTESTANT   S E P;HEBERGEMENT D'URGENCE SEP;15;132;30;GARD;Hommes seuls en difficulté;4.032302980224795;44.21393309033481;Centres d'accueil;Hébergement;30132
300013232;300013240;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6303722.0;807588.9;FJT CHARLES GIDE- HEBERGEMENT URGENCE;RESIDENCE SOCIALE FJT CHARLES GIDE-HEBERGEMENT URGENCE;23;189;30;GARD;Adultes en Difficulté d'Insertion Sociale (SAI);4.337345677630941;43.824310643393765;Centres d'accueil;Hébergement;30189
300013232;300013240;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6303722.0;807588.9;FJT CHARLES GIDE- HEBERGEMENT URGENCE;RESIDENCE SOCIALE FJT CHARLES GIDE-HEBERGEMENT URGENCE;12;189;30;GARD;Tous publics en difficulté;4.337345677630941;43.824310643393765;Centres d'accueil;Hébergement;30189
300013257;300013265;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6351699.8;831519.2;ASSOCIATION FAR ST VINCENT;;9;202;30;GARD;Hommes seuls en difficulté;4.647163500870214;44.251968576072485;Centres d'accueil;Hébergement;30202
300784170;300016821;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6341555.6;829679.6;AUTRE CENTRE D'ACCUEIL - CCAS;;8;028;30;GARD;Tous publics en difficulté;4.621522051943681;44.16102373229119;Centres d'accueil;Hébergement;30028
750721334;300019296;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6304344.9;810900.2;CENTRE D'HEBERGEMENT D'URGENCE;CENTRE D'HEBERGEMENT D'URGENCE-CROIX ROUGE FRANCAISE DU GARD;8;189;30;GARD;Tous publics en difficulté;4.378632549330921;43.82940283404866;Centres d'accueil;Hébergement;30189
750721334;300019296;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6304344.9;810900.2;CENTRE D'HEBERGEMENT D'URGENCE;CENTRE D'HEBERGEMENT D'URGENCE-CROIX ROUGE FRANCAISE DU GARD;32;189;30;GARD;Adultes en Difficulté d'Insertion Sociale (SAI);4.378632549330921;43.82940283404866;Centres d'accueil;Hébergement;30189
750721334;300019296;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6304344.9;810900.2;CENTRE D'HEBERGEMENT D'URGENCE;CENTRE D'HEBERGEMENT D'URGENCE-CROIX ROUGE FRANCAISE DU GARD;12;189;30;GARD;Femmes Victimes de Violence;4.378632549330921;43.82940283404866;Centres d'accueil;Hébergement;30189
750721334;300019296;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6304344.9;810900.2;CENTRE D'HEBERGEMENT D'URGENCE;CENTRE D'HEBERGEMENT D'URGENCE-CROIX ROUGE FRANCAISE DU GARD;22;189;30;GARD;Femmes Victimes de Violence;4.378632549330921;43.82940283404866;Centres d'accueil;Hébergement;30189
300786845;300786738;Veille sociale;Accueil de Jour;Autre Centre d'Accueil;6304386.2;808999.7;SAOI ESPELIDO;SERVICE D'ACCUEIL ET D'ORIENTATION ET D'INSERTION L'ESPELIDO;0;189;30;GARD;Tous publics en difficulté;4.355020370346426;43.830070464777826;Centres d'accueil;Social;30189
300786845;300786738;Accueil Temporaire d'Urgence Pr Adultes & Familles;Hébergement Complet Internat;Autre Centre d'Accueil;6304386.2;808999.7;SAOI ESPELIDO;SERVICE D'ACCUEIL ET D'ORIENTATION ET D'INSERTION L'ESPELIDO;;189;30;GARD;Personnes seules en Difficulté avec Enfant;4.355020370346426;43.830070464777826;Centres d'accueil;Hébergement;30189
310783022;310009329;Veille sociale;Equipe mobile de rue;Autre Centre d'Accueil;6278800.9;572769.9;SIAO UNIQUE-VEILLE SOCIALE;;;555;31;HAUTE GARONNE;Personnes sans Domicile;1.4247503004796283;43.59684157382884;Centres d'accueil;Social;31555
310783022;310009329;Veille sociale;Permanence téléphonique;Autre Centre d'Accueil;6278800.9;572769.9;SIAO UNIQUE-VEILLE SOCIALE;;;555;31;HAUTE GARONNE;Personnes sans Domicile;1.4247503004796283;43.59684157382884;Centres d'accueil;Social;31555
310021993;310022009;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6278725.8;574724.8;CHU STABILISATION VELANE;CENTRE D'HEBERGEMENT D'URGENCE ET STABILISATION VELANE;6;555;31;HAUTE GARONNE;Personnes sans Domicile;1.4489661177975632;43.596514163180586;Centres d'accueil;Hébergement;31555
310021993;310022009;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6278725.8;574724.8;CHU STABILISATION VELANE;CENTRE D'HEBERGEMENT D'URGENCE ET STABILISATION VELANE;43;555;31;HAUTE GARONNE;Femmes Seules en Difficulté;1.4489661177975632;43.596514163180586;Centres d'accueil;Hébergement;31555
090784232;310022025;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6225781.2;515640.5;CHU LE RELAIS;CENTRE D'HEBERGEMENT D'URGENCE LE RELAIS;4;483;31;HAUTE GARONNE;Tous publics en difficulté;0.7365666347956213;43.107521751081876;Centres d'accueil;Hébergement;31483
090784232;310022025;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6225781.2;515640.5;CHU LE RELAIS;CENTRE D'HEBERGEMENT D'URGENCE LE RELAIS;10;483;31;HAUTE GARONNE;Tous publics en difficulté;0.7365666347956213;43.107521751081876;Centres d'accueil;Hébergement;31483
310001185;310022074;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6280289.6;575049.2;CHU AUF ECLUSE;CENTRE D'HEBERGEMENT D'URGENCE AUF GÎTE ECLUSE;26;555;31;HAUTE GARONNE;Femmes Victimes de Violence;1.4526021190486877;43.61063925934107;Centres d'accueil;Hébergement;31555
310001185;310022074;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6280289.6;575049.2;CHU AUF ECLUSE;CENTRE D'HEBERGEMENT D'URGENCE AUF GÎTE ECLUSE;33;555;31;HAUTE GARONNE;Familles en Difficulté ou sans Logement;1.4526021190486877;43.61063925934107;Centres d'accueil;Hébergement;31555
310001185;310022074;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6280289.6;575049.2;CHU AUF ECLUSE;CENTRE D'HEBERGEMENT D'URGENCE AUF GÎTE ECLUSE;44;555;31;HAUTE GARONNE;Familles en Difficulté ou sans Logement;1.4526021190486877;43.61063925934107;Centres d'accueil;Hébergement;31555
310001177;310022124;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6278768.1;573021.9;CHU ARRIA-LY;CENTRE D'HEBERGEMENT D'URGENCE ARRIA-LY;15;555;31;HAUTE GARONNE;Femmes Victimes de Violence;1.427877598885905;43.59659169582426;Centres d'accueil;Hébergement;31555
310022132;310022140;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6281558.3;575545.3;CHU RESIDENCE FAUBOURG BONNEFOY;CENTRE D'HEBERGEMENT D'URGENCE RESIDENCE FAUBOURG BONNEFOY;25;555;31;HAUTE GARONNE;Familles en difficulté et/ou femmes isolées;1.4584375908753193;43.622139812199734;Centres d'accueil;Hébergement;31555
310022132;310022140;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6281558.3;575545.3;CHU RESIDENCE FAUBOURG BONNEFOY;CENTRE D'HEBERGEMENT D'URGENCE RESIDENCE FAUBOURG BONNEFOY;48;555;31;HAUTE GARONNE;Familles en difficulté et/ou femmes isolées;1.4584375908753193;43.622139812199734;Centres d'accueil;Hébergement;31555
310022157;310022165;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Autre Centre d'Accueil;6277691.7;575740.4;CHU MAISONS TREMPLIN;CENTRE D'HEBERGEMENT D'URGENCE MAISONS TREMPIN;10;555;31;HAUTE GARONNE;Hommes seuls en difficulté;1.4617864591272713;43.58739027783498;Centres d'accueil;Hébergement;31555
310022397;310022405;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6280172.5;569904.1;LIEU A VIVRE MAISON DE BAYONNE- PLANA;LIEUX A VIVRE - HABITAT DIFFERENT G.A.F;9;555;31;HAUTE GARONNE;Tous publics en difficulté;1.3889318211719526;43.60866002965933;Centres d'accueil;Hébergement;31555
310022371;310022413;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6280730.3;571745.9;LIEU A VIVRE MAISON SEPT DENIERS;LIEU A VIVRE MAISON SEPT DENIERS- GAF;8;555;31;HAUTE GARONNE;Tous publics en difficulté;1.4115949831402503;43.61401363773174;Centres d'accueil;Hébergement;31555
310022371;310022439;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6283332.5;572193.1;LIEU A VIVRE MAISON NAUBALETTE;MAISON NAUBALETTE- GROUPE AMITIE FRATERNITE;3;555;31;HAUTE GARONNE;Tous publics en difficulté;1.4164857815230734;43.637503795064475;Centres d'accueil;Hébergement;31555
310021993;310025341;Veille sociale;Accueil de Jour;Autre Centre d'Accueil;6278211.2;575144.6;"HALTE DE NUIT ""UN TOIT SUR LA RUE""";;;555;31;HAUTE GARONNE;Personnes sans Domicile;1.4542870405480166;43.59195894928061;Centres d'accueil;Social;31555
310021993;310025358;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Autre Centre d'Accueil;6278054.7;574221.2;CHU RUELLES;CENTRE D'HEBERGEMENT D'URGENCE RUELLES;10;555;31;HAUTE GARONNE;Femmes Seules en Difficulté;1.4428964792360934;43.59038787180035;Centres d'accueil;Hébergement;31555
